Session Code,Trial Code,Unix Timestamp,Event Type,Violation Duration,X,Y,Z,Pitch,Yaw,Roll
p1ImZ273,E0p3p7wj,1725724579,violation,2.8170268535614014,246.8105010986328,-135.063232421875,0.0004360961902420968,-0.09539724886417389,-90.68052673339844,-0.0355834923684597
p1ImZ273,E0p3p7wj,1725724595,violation,4.48280668258667,-10.412117958068848,-206.41415405273438,0.00043060301686637104,-0.11362019181251526,-176.79287719726562,0.226819708943367
p1ImZ273,E0p3p7wj,1725724604,violation,1.9878332614898682,-84.84130859375,-84.27198791503906,-0.8218363523483276,-0.7216436266899109,84.0522232055664,0.58132404088974
p1ImZ273,E0p3p7wj,1725724610,violation,1.5207958221435547,-85.3503189086914,28.76810073852539,0.09628448635339737,0.50449138879776,91.36226654052734,0.13440808653831482
p1ImZ273,E0p3p7wj,1725724616,violation,0.49831295013427734,-84.28224182128906,137.8151397705078,0.02262268029153347,-0.1577773541212082,90.46990203857422,0.027809729799628258
p1ImZ273,E0p3p7wj,1725724634,violation,8.00731086730957,232.00958251953125,168.09646606445312,1.683014988899231,-1.2493577003479004,-57.86357116699219,2.091860294342041
p1ImZ273,E0p3p7wj,1725724646,violation,1.2469961643218994,245.98069763183594,-41.674739837646484,0.0004327392380218953,-0.10309486836194992,-87.29149627685547,0.036826908588409424
p1ImZ273,1ltTZ021,1725724665,violation,1.3094213008880615,247.2876739501953,-141.0866241455078,0.000438690185546875,-0.07949656993150711,-88.9163818359375,-0.1636962741613388
p1ImZ273,1ltTZ021,1725724673,violation,1.5923171043395996,138.58505249023438,-204.54708862304688,0.00042900085099972785,-0.10922154784202576,170.95159912109375,-0.1002502292394638
p1ImZ273,1ltTZ021,1725724677,violation,1.9300882816314697,57.14174270629883,-204.41212463378906,0.000435066205682233,-0.08984430134296417,176.65206909179688,0.24590030312538147
p1ImZ273,1ltTZ021,1725724691,violation,2.9029557704925537,-85.35700225830078,-62.858245849609375,-0.7681944370269775,0.7232008576393127,88.3409194946289,-0.3257750868797302
p1ImZ273,1ltTZ021,1725724695,violation,1.072098731994629,-88.21698760986328,8.013199806213379,0.0033393476624041796,-0.047790832817554474,90.70577239990234,0.1310175657272339
p1ImZ273,1ltTZ021,1725724709,violation,1.2473993301391602,-7.875325679779053,205.8627471923828,0.00043243408435955644,-0.09942705929279327,5.621756553649902,-0.4157104790210724
p1ImZ273,1ltTZ021,1725724714,violation,1.5485131740570068,87.6867446899414,207.7425994873047,1.0285333395004272,1.1725043058395386,-1.11993408203125,-0.0375976599752903
p1ImZ273,1ltTZ021,1725724718,violation,1.4505417346954346,167.7977752685547,203.3323211669922,2.7808334827423096,0.6287188529968262,-12.829854965209961,0.5898296236991882
p1ImZ273,1ltTZ021,1725724721,violation,2.045476198196411,231.2937469482422,165.8878631591797,1.6525160074234009,-1.2215245962142944,-56.01877975463867,1.263004183769226
p1ImZ273,1ltTZ021,1725724727,violation,1.331498146057129,243.515380859375,65.04862976074219,0.010094222612679005,-0.17773517966270447,-90.1551284790039,0.09493415057659149
p1ImZ273,XrrepJY1,1725724756,violation,0.5434041023254395,247.6488037109375,-85.43815612792969,0.00044685363536700606,-0.04404105618596077,-90.68335723876953,0.32989469170570374
p1ImZ273,XrrepJY1,1725724761,violation,0.46157050132751465,244.96270751953125,-166.89068603515625,0.00045173647231422365,-0.02838626503944397,-104.35869598388672,0.8621897101402283
p1ImZ273,XrrepJY1,1725724767,violation,1.3897356986999512,146.83013916015625,-205.9723358154297,0.00046871183440089226,-0.11150966584682465,171.5730438232422,0.41549423336982727
p1ImZ273,XrrepJY1,1725724771,violation,1.494171142578125,71.20890808105469,-203.3502655029297,0.00043560026097111404,-0.11337430030107498,179.0919647216797,0.0783311128616333
p1ImZ273,XrrepJY1,1725724774,violation,1.608551263809204,0.6609036922454834,-205.00064086914062,0.0004317474376875907,-0.11306694895029068,-179.8863067626953,-0.08956906944513321
p1ImZ273,XrrepJY1,1725724778,violation,1.46225905418396,-67.37770080566406,-201.14599609375,0.0004158784868195653,-0.11883162707090378,144.8861541748047,2.448314666748047
p1ImZ273,XrrepJY1,1725724783,violation,1.671708583831787,-87.23428344726562,-109.97847747802734,-0.28982993960380554,-1.34649658203125,86.97591400146484,0.4244185984134674
p1ImZ273,XrrepJY1,1725724788,violation,1.9811077117919922,-86.1929931640625,-17.894081115722656,-0.12400882691144943,0.4580119848251343,88.062255859375,-0.020507803186774254
p1ImZ273,XrrepJY1,1725724793,violation,2.2099220752716064,-85.75719451904297,79.2784194946289,0.7363232374191284,-1.078575611114502,91.01853942871094,-0.3719177842140198
p1ImZ273,XrrepJY1,1725724802,violation,1.010030746459961,-15.086684226989746,204.6867218017578,0.0004378891026135534,-0.09023362398147583,-5.017427444458008,0.36234864592552185
p1ImZ273,XrrepJY1,1725724806,violation,0.6419181823730469,67.10696411132812,205.1490020751953,0.5705962777137756,1.2332452535629272,0.5239323377609253,-0.1994018405675888
p1ImZ273,XrrepJY1,1725724810,violation,2.1946070194244385,149.73550415039062,206.29733276367188,2.4091687202453613,1.161220908164978,0.2546173632144928,0.10326036810874939
p1ImZ273,XrrepJY1,1725724815,violation,1.779090404510498,225.93577575683594,175.82138061523438,1.8738291263580322,-1.229946255683899,-50.16044235229492,1.0281859636306763
p1ImZ273,XrrepJY1,1725724818,violation,0.6685571670532227,243.39944458007812,124.8760986328125,0.8008946180343628,-1.2365442514419556,-85.75651550292969,0.4046988785266876
p1ImZ273,duoLtADg,1725724841,violation,2.7519915103912354,248.6630859375,-133.80921936035156,0.00043136594467796385,-0.11306694895029068,-91.57054138183594,0.5921295285224915
p1ImZ273,duoLtADg,1725724846,violation,1.25333833694458,197.25875854492188,-207.81068420410156,0.00042915347148664296,-0.08856705576181412,179.1339569091797,1.2886899709701538
p1ImZ273,duoLtADg,1725724851,violation,1.7529022693634033,100.02616119384766,-202.32125854492188,0.0003670120204333216,-0.1093444898724556,176.50840759277344,0.5528742671012878
p1ImZ273,duoLtADg,1725724856,violation,1.7689669132232666,-2.8163628578186035,-205.49099731445312,0.0004323577741160989,-0.10992506146430969,-175.0244140625,-0.3133849501609802
p1ImZ273,duoLtADg,1725724868,violation,2.3225162029266357,-84.76703643798828,-64.07864379882812,-0.7857137322425842,0.6738527417182922,92.98065185546875,-0.51904296875
p1ImZ273,duoLtADg,1725724872,violation,1.811171293258667,-87.6085205078125,24.813756942749023,0.059560470283031464,0.47627589106559753,92.21849822998047,0.14980526268482208
p1ImZ273,duoLtADg,1725724876,violation,1.5372486114501953,-87.2313461303711,104.8153076171875,0.28061339259147644,-1.1107457876205444,87.89683532714844,0.4486604928970337
p1ImZ273,duoLtADg,1725724890,violation,0.6656200885772705,79.78874969482422,205.73193359375,0.8529354929924011,1.249309778213501,-0.8859862089157104,0.1965963989496231
p1ImZ273,1B1TdExO,1725724956,violation,0.7889792919158936,148.1522216796875,-204.65509033203125,0.000503921473864466,-0.042449623346328735,174.39382934570312,-0.1194763034582138
p1ImZ273,1B1TdExO,1725724960,violation,1.9582500457763672,57.23783493041992,-204.03860473632812,0.00043201446533203125,-0.10931716859340668,-177.98904418945312,-0.33303821086883545
p1ImZ273,1B1TdExO,1725724975,violation,2.1369471549987793,-85.47779846191406,-53.744686126708984,-0.6311520338058472,0.7358503937721252,87.62757873535156,0.13351762294769287
p1ImZ273,1B1TdExO,1725724986,violation,1.6053409576416016,-88.222412109375,107.69989776611328,0.23264926671981812,-1.001312494277954,89.73987579345703,0.15199114382266998
p1ImZ273,1B1TdExO,1725724997,violation,1.8366241455078125,46.9543342590332,206.75399780273438,0.1541200578212738,0.7687309384346008,-5.613558769226074,0.3899819254875183
p1ImZ273,1B1TdExO,1725725005,violation,1.1204829216003418,198.6424102783203,193.55352783203125,2.5271122455596924,-1.290010929107666,-27.657398223876953,0.9165862798690796
p1ImZ273,1B1TdExO,1725725014,violation,1.3318214416503906,243.8920440673828,41.16083526611328,0.0004132461326662451,-0.1018381118774414,-88.72569274902344,0.19257688522338867
p1ImZ273,1B1TdExO,1725725016,violation,0.7573902606964111,245.28453063964844,11.36305046081543,0.00043773651123046875,-0.08114947378635406,-88.07467651367188,0.21312053501605988
p1ImZ273,GhE6rEWk,1725725038,violation,0.8138868808746338,238.5464324951172,-177.1174774169922,0.0004289245989639312,-0.07480422407388687,-116.23858642578125,0.8496248722076416
p1ImZ273,GhE6rEWk,1725725044,violation,0.5375170707702637,151.49485778808594,-204.03082275390625,0.00045013427734375,-0.050208717584609985,171.7408905029297,-0.4188232123851776
p1ImZ273,GhE6rEWk,1725725049,violation,2.1327078342437744,58.12207794189453,-205.2577667236328,0.0004318618739489466,-0.11260931938886642,-179.35516357421875,0.08217229694128036
p1ImZ273,GhE6rEWk,1725725053,violation,2.7479615211486816,-16.28569221496582,-207.48907470703125,0.00043128966353833675,-0.11282788962125778,179.9082489013672,0.09915339946746826
p1ImZ273,GhE6rEWk,1725725062,violation,1.6845457553863525,-86.56797790527344,-85.82378387451172,-0.8024160861968994,-0.8466155529022217,88.05130004882812,0.0005227532819844782
p1ImZ273,GhE6rEWk,1725725068,violation,0.4765164852142334,-87.04248809814453,14.640764236450195,0.01458736415952444,0.08831433951854706,86.0340805053711,0.16936124861240387
p1ImZ273,GhE6rEWk,1725725087,violation,0.9776017665863037,81.96240997314453,204.22837829589844,0.9013741612434387,1.2128503322601318,3.37484073638916,-0.1776122897863388
p1ImZ273,GhE6rEWk,1725725091,violation,1.3515105247497559,160.904541015625,204.83364868164062,2.6539158821105957,1.1004458665847778,-1.8897398710250854,0.1775778979063034
p1ImZ273,GhE6rEWk,1725725106,violation,0.649519681930542,244.7234649658203,-8.6128511428833,0.00044994353083893657,-0.03704694285988808,-86.6668701171875,-0.280792236328125
p1ImZ273,cQ5LK1w3,1725725125,violation,0.25464701652526855,247.64065551757812,-79.49263763427734,0.0004719924763776362,0.052571963518857956,-88.5284423828125,0.10151466727256775
p1ImZ273,cQ5LK1w3,1725725131,violation,1.2078101634979248,233.39938354492188,-188.94482421875,0.0004250717465765774,-0.1020771712064743,-127.51795959472656,1.3533800840377808
p1ImZ273,cQ5LK1w3,1725725168,violation,1.9075160026550293,-86.2384262084961,137.779296875,0.022588614374399185,-0.24966388940811157,92.05682373046875,-0.274322509765625
p1ImZ273,cQ5LK1w3,1725725176,violation,0.9173617362976074,13.067472457885742,205.0848846435547,0.0004420852637849748,-0.0715872123837471,2.8754501342773438,-0.1105651706457138
p1ImZ273,cQ5LK1w3,1725725180,violation,1.9310760498046875,97.57044982910156,205.53173828125,1.2485612630844116,1.1606471538543701,-2.31280517578125,0.2655135691165924
p1ImZ273,cQ5LK1w3,1725725183,violation,0.36644887924194336,142.49154663085938,203.85165405273438,2.2481563091278076,1.2707839012145996,-1.316558837890625,0.10430218279361725
qdIo0jmp,09KF7Wvp,1725725778,violation,1.5750930309295654,248.2236328125,-130.69837951660156,0.0004307556082494557,-0.10693343728780746,-91.61624908447266,0.4853540062904358
qdIo0jmp,09KF7Wvp,1725725791,violation,5.432949781417847,39.82096481323242,-206.91116333007812,0.00044342040200717747,-0.11221317201852798,-174.363525390625,0.28743577003479004
qdIo0jmp,09KF7Wvp,1725725795,violation,1.7957298755645752,-22.875200271606445,-201.9617462158203,0.0004297256818972528,-0.10950158536434174,-174.99017333984375,-0.6467284560203552
qdIo0jmp,09KF7Wvp,1725725797,violation,0.5737626552581787,-62.28664016723633,-204.6067352294922,0.00047252661897800863,-0.04639064148068428,174.14535522460938,1.3314675092697144
qdIo0jmp,09KF7Wvp,1725725813,violation,3.741407871246338,-85.45103454589844,95.40681457519531,0.4466828405857086,-1.0671964883804321,87.3875503540039,0.1551612913608551
qdIo0jmp,09KF7Wvp,1725725816,violation,2.3982741832733154,-84.82078552246094,151.36422729492188,-0.0008941268897615373,-0.09558166563510895,90.4659423828125,0.045460671186447144
qdIo0jmp,09KF7Wvp,1725725820,violation,0.27845120429992676,-38.93270492553711,206.26792907714844,0.0004553224134724587,0.031849171966314316,4.561254501342773,1.6753015518188477
qdIo0jmp,09KF7Wvp,1725725825,violation,2.0480446815490723,58.021942138671875,204.3704071044922,0.3662680387496948,1.1791160106658936,-1.43634033203125,0.01288137398660183
qdIo0jmp,09KF7Wvp,1725725835,violation,1.0937700271606445,228.04417419433594,169.452392578125,1.747519612312317,-1.227227807044983,-47.62735366821289,0.31603872776031494
qdIo0jmp,09KF7Wvp,1725725846,violation,2.3722984790802,245.35467529296875,-23.658533096313477,0.0004310989170335233,-0.11175554990768433,-88.49937438964844,0.10606960952281952
qdIo0jmp,S90p185p,1725725885,violation,6.632222652435303,-46.20024871826172,-204.9296417236328,0.0004355621349532157,-0.10986358672380447,178.2007598876953,0.3032446801662445
qdIo0jmp,S90p185p,1725725895,violation,1.8025085926055908,-87.29855346679688,-61.49065399169922,-0.74822598695755,0.7692500352859497,87.10697174072266,0.3429359495639801
qdIo0jmp,S90p185p,1725725898,violation,2.351536512374878,-85.74938201904297,5.77882719039917,0.0009756469517014921,-0.05676569789648056,90.42572021484375,-0.2119140475988388
qdIo0jmp,S90p185p,1725725905,violation,1.1900014877319336,-84.04949951171875,146.21392822265625,0.0024233246222138405,-0.21853189170360565,86.5050277709961,0.18226878345012665
qdIo0jmp,S90p185p,1725725911,violation,0.470001220703125,-13.665084838867188,207.12371826171875,0.0004590224998537451,-0.0002458867966197431,1.846104621887207,0.5639330744743347
qdIo0jmp,S90p185p,1725725917,violation,1.2939856052398682,109.66597747802734,205.9954376220703,1.517659068107605,1.185044527053833,-1.758514404296875,0.27871760725975037
qdIo0jmp,S90p185p,1725725933,violation,0.5166780948638916,241.7540740966797,33.90313720703125,0.00045269011752679944,-0.023837359622120857,-85.89916229248047,-0.6151732206344604
qdIo0jmp,HRdd1bxY,1725725962,violation,1.4316425323486328,211.6604461669922,-205.3846435546875,0.0004222108982503414,-0.1253339648246765,-163.48709106445312,2.235219717025757
qdIo0jmp,HRdd1bxY,1725725966,violation,1.2028768062591553,136.1375732421875,-204.06629943847656,0.00042888641473837197,-0.09842301905155182,178.0770721435547,-0.3854064345359802
qdIo0jmp,HRdd1bxY,1725725972,violation,0.650305986404419,32.39478302001953,-205.81214904785156,0.00044513700413517654,-0.05068683251738548,-177.34605407714844,0.18808533251285553
qdIo0jmp,HRdd1bxY,1725726008,violation,1.379920482635498,-5.110118389129639,205.406005859375,0.0004292678786441684,-0.10689928382635117,3.3142600059509277,-0.43133544921875
qdIo0jmp,HRdd1bxY,1725726011,violation,0.31086277961730957,55.50217056274414,209.9456024169922,0.31080833077430725,1.2434836626052856,0.15834620594978333,1.050691843032837
qdIo0jmp,HRdd1bxY,1725726017,violation,1.180016040802002,155.54476928710938,205.8352508544922,2.537675142288208,1.1452313661575317,-4.584444046020508,0.5419143438339233
qdIo0jmp,HRdd1bxY,1725726030,violation,1.1493511199951172,243.34181213378906,33.30573654174805,0.00043205259134992957,-0.10424917191267014,-88.05864715576172,-0.22634883224964142
qdIo0jmp,HRdd1bxY,1725726033,violation,0.3294196128845215,245.1479034423828,-19.61481475830078,0.0004539108194876462,-0.014678075909614563,-89.59355926513672,0.1509551703929901
